"Time","Responds","BR1","BR2","BR3","BR4","BR5","BE1","BE2","BE3","BE4","SE1","SE2","SE3","SE4","SE5","SE6","PS1","PS2","PS3","PS4","PS5","WI1","WI2","WI3","highrisk","entertain","entertain_close_time","wfh","wfh_time","block","block_time","business","income","tourtime","gender","marriage","age","education","aveincome"
"2022-04-04",7299,5,4,4,3,4,4,5,3,4,3,3,1,1,1,1,3,2,1,2,5,4,3,4,1,2,3,2,4,1,4,2,4,2,1,1,2,3,2
"2022-04-04",602,4,3,5,4,3,3,2,4,3,2,3,2,2,4,2,5,3,5,4,4,1,1,1,1,2,2,1,2,1,2,2,4,3,1,4,4,3,4
"2022-04-04",169,2,2,3,2,2,2,1,1,4,3,2,3,3,4,1,4,3,4,2,4,4,4,2,1,2,5,1,3,1,3,2,2,2,2,1,2,3,3
"2022-04-04",143,5,4,4,3,4,3,2,2,4,3,4,3,2,3,2,4,3,4,4,5,5,5,5,1,2,2,2,5,1,5,2,5,1,1,1,3,4,2
"2022-04-04",431,5,2,2,4,3,2,1,2,1,3,2,3,4,3,2,4,2,5,4,5,1,2,1,1,2,3,1,1,1,3,2,2,3,2,2,3,3,4
"2022-04-04",586,5,2,2,4,3,2,1,2,1,3,2,3,4,4,3,4,3,4,5,5,2,1,2,1,2,3,1,3,1,3,2,2,3,2,4,4,4,4
"2022-04-04",335,4,2,2,5,3,2,1,2,1,3,2,3,4,3,2,4,2,5,4,5,1,2,2,1,2,3,2,3,1,3,2,1,3,2,1,2,3,1
"2022-04-04",294,4,2,3,2,2,1,1,2,3,4,5,4,3,4,3,4,2,3,2,5,3,2,4,1,2,3,1,3,1,3,2,4,2,1,4,4,3,4
"2022-04-04",787,2,1,2,1,2,1,1,1,4,4,2,2,2,5,2,2,4,4,2,5,2,1,2,1,2,6,1,6,1,3,2,2,2,1,4,4,3,5
"2022-04-04",212,4,2,4,5,2,4,2,1,1,4,2,1,3,4,2,4,5,4,5,5,4,3,4,1,2,3,2,6,1,6,2,1,2,1,1,2,3,1
"2022-04-04",288,5,4,4,4,4,2,2,1,1,3,3,4,4,4,3,5,5,4,5,4,4,5,4,1,2,3,1,3,1,3,2,5,3,1,4,4,3,4
"2022-04-04",284,4,3,4,4,4,3,3,3,3,4,4,3,3,4,3,4,4,4,5,5,3,3,2,1,2,4,1,4,1,4,2,4,2,1,5,5,3,3
"2022-04-04",184,5,4,4,4,5,3,3,4,4,3,4,2,2,4,2,4,4,4,2,5,4,5,5,1,2,3,2,6,1,6,2,4,3,2,1,2,3,2
"2022-04-04",281,4,3,4,4,3,2,2,3,4,2,3,2,2,4,2,5,4,5,2,5,2,1,1,1,2,4,2,3,1,3,2,4,1,1,1,2,3,1
"2022-04-05",290,4,3,4,5,4,2,1,2,2,4,3,4,4,5,2,4,5,4,4,5,4,5,5,1,2,3,2,4,1,3,2,4,3,1,2,2,3,1
"2022-04-05",411,4,3,5,4,3,2,1,1,2,4,3,3,5,3,1,4,5,4,4,5,4,5,4,1,2,2,1,2,1,2,2,2,3,2,3,3,3,3
"2022-04-05",208,5,4,4,4,5,4,3,3,4,4,4,3,5,5,4,5,4,5,2,5,5,4,5,1,2,3,1,3,1,3,2,4,3,1,3,4,3,6
"2022-04-05",222,5,2,4,3,2,2,3,2,1,1,2,2,2,4,1,4,4,5,2,5,5,5,5,1,2,3,1,3,1,3,2,4,1,2,1,2,4,3
"2022-04-05",174,4,5,4,4,4,5,4,3,4,4,2,4,5,4,4,2,2,2,3,4,4,4,5,1,2,6,1,6,1,6,2,4,2,1,4,4,3,4
"2022-04-05",160,5,2,4,4,4,2,1,2,4,4,4,5,2,5,1,4,4,4,5,5,5,5,5,1,2,6,2,6,1,3,2,4,3,2,1,2,3,2
"2022-04-05",202,5,5,5,4,5,4,2,2,5,1,4,4,4,5,1,4,5,5,4,5,5,5,5,1,2,3,1,3,1,4,2,4,3,2,1,3,3,3
"2022-04-05",185,5,2,2,2,2,2,2,1,1,2,1,1,2,2,2,5,2,5,2,5,4,4,4,1,2,2,1,2,1,2,2,2,5,1,3,3,3,5
"2022-04-05",148,4,5,5,4,4,4,4,4,5,4,4,4,5,4,4,4,5,5,2,4,5,5,4,1,2,3,1,3,1,3,2,2,2,1,4,4,4,5
"2022-04-05",175,5,4,1,5,2,2,2,2,5,2,5,4,5,4,2,5,2,5,1,1,4,4,2,1,2,6,1,6,1,6,2,1,2,2,1,3,4,5
"2022-04-05",168,5,4,4,3,4,1,1,1,4,1,2,2,1,4,1,4,2,4,5,5,4,4,4,1,2,3,2,4,1,3,2,2,2,2,1,2,3,1
"2022-04-05",314,5,4,4,4,5,4,4,4,4,4,4,5,5,4,3,5,4,5,4,4,4,5,5,1,2,2,1,2,1,2,2,4,2,1,4,7,1,4
"2022-04-05",151,5,3,4,5,2,4,4,4,5,2,5,4,4,4,2,2,2,2,1,4,5,4,4,1,2,2,1,6,1,2,2,5,2,2,3,3,3,6
"2022-04-05",201,5,4,4,4,4,5,4,4,4,2,4,4,2,4,4,5,2,5,2,4,4,4,2,1,2,5,1,6,1,4,2,4,2,2,1,4,4,4
"2022-04-05",353,4,2,3,2,2,1,1,2,3,4,3,4,5,4,3,4,2,4,2,5,2,2,3,1,2,4,1,4,1,4,2,4,2,1,4,3,3,3
"2022-04-05",229,4,3,4,4,3,2,1,1,3,2,4,3,4,5,3,4,4,4,3,5,2,2,2,1,2,6,2,6,1,6,2,1,1,1,2,2,3,1
"2022-04-05",251,5,2,2,3,2,2,1,1,1,4,2,4,3,4,1,5,1,3,4,5,5,5,2,1,2,3,1,5,1,2,2,2,3,2,4,5,3,2
"2022-04-05",163,4,2,4,4,2,3,2,3,3,4,4,2,3,5,2,5,2,4,5,5,5,5,5,1,2,4,1,4,1,4,2,5,3,2,4,4,3,5
"2022-04-05",272,5,3,4,4,3,2,3,3,4,2,3,2,2,1,2,4,4,4,3,5,4,5,5,1,2,3,3,1,1,2,2,1,2,1,4,4,3,4
"2022-04-05",177,5,5,5,5,4,4,4,4,5,1,4,3,4,4,1,5,5,5,4,5,5,4,5,1,2,6,1,5,1,5,2,4,1,2,4,6,3,4
"2022-04-05",293,5,5,5,5,5,5,5,5,5,3,5,3,3,4,3,4,3,4,5,5,2,1,1,1,2,4,1,5,1,3,2,4,1,2,5,6,3,4
"2022-04-05",257,4,2,4,4,4,2,1,2,2,2,2,3,4,4,2,2,2,4,4,4,5,4,5,1,2,3,3,1,2,1,1,2,2,1,4,4,3,4
"2022-04-05",302,2,2,2,2,2,2,3,2,3,2,2,1,1,2,1,5,4,5,3,5,1,1,3,1,2,3,1,6,1,2,2,4,2,2,5,5,4,6
"2022-04-05",221,4,4,4,4,5,2,2,1,5,2,4,2,3,2,2,4,5,4,5,5,2,1,1,1,2,3,1,3,1,3,2,4,1,2,4,5,2,2
"2022-04-05",373,5,4,4,5,3,2,2,1,2,2,3,2,3,4,2,4,5,4,5,4,5,4,5,1,2,2,1,4,1,2,2,5,3,2,4,5,3,2
"2022-04-05",155,5,5,3,4,4,4,4,4,4,3,5,2,3,3,4,5,4,4,5,5,4,3,2,1,2,3,1,3,1,2,2,4,2,1,5,5,3,5
"2022-04-05",319,4,5,2,4,2,2,1,1,2,2,4,2,1,2,1,5,4,5,4,5,2,2,1,1,2,5,1,5,1,5,2,2,2,1,2,2,3,3
"2022-04-05",409,5,4,4,3,3,2,2,2,2,4,3,3,3,5,2,5,3,5,4,5,5,5,5,1,2,6,1,6,1,6,2,5,3,2,2,4,3,3
"2022-04-05",194,5,5,5,5,5,5,3,3,5,3,5,2,2,5,2,1,1,1,1,1,4,4,3,1,2,4,1,4,1,4,2,4,1,1,4,4,3,3
"2022-04-05",157,5,5,5,5,2,3,4,2,2,4,4,4,4,2,1,5,5,4,5,5,5,5,5,1,2,5,2,6,1,5,2,5,1,2,3,6,3,5
"2022-04-05",141,5,3,3,3,4,4,2,2,3,3,2,4,4,4,2,4,2,4,2,5,5,5,5,1,2,3,1,5,1,2,2,2,2,2,3,2,4,4
"2022-04-05",141,5,5,5,5,3,4,4,4,4,3,5,4,4,4,4,4,5,3,3,3,5,5,5,1,2,2,2,2,1,2,2,2,2,2,2,2,3,2
"2022-04-05",951,4,2,3,4,4,2,2,2,4,4,3,4,3,4,2,5,4,4,5,4,2,1,1,1,2,2,1,2,1,2,2,5,3,2,4,4,3,4
"2022-04-05",172,5,4,4,4,2,4,3,2,4,2,5,4,3,4,2,5,4,5,5,5,4,2,3,1,2,2,2,5,1,2,2,2,2,2,1,1,2,1
"2022-04-05",784,4,3,4,5,4,2,2,2,4,4,3,4,3,4,2,4,2,4,4,4,2,2,1,1,2,2,1,2,1,2,2,5,3,2,4,4,3,4
"2022-04-05",679,4,3,4,5,4,2,3,2,4,4,3,4,3,4,2,4,3,5,3,4,2,2,1,1,2,2,1,2,1,2,1,4,3,2,2,3,3,4
"2022-04-05",294,5,3,4,4,4,3,3,2,3,4,3,2,2,4,4,2,2,2,4,4,3,2,4,1,2,3,1,4,1,4,2,5,2,1,1,2,3,1
"2022-04-05",1546,4,3,3,4,3,2,2,2,4,4,3,2,4,4,4,5,4,4,4,5,2,2,2,1,2,4,1,3,1,2,2,1,2,2,4,6,2,4
"2022-04-05",276,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,5,4,2,4,5,5,5,1,2,2,1,4,1,2,2,2,3,2,4,5,4,5
"2022-04-05",403,2,2,2,2,3,1,2,2,2,1,2,1,1,1,1,4,4,4,4,4,2,2,2,1,2,3,1,3,1,3,2,3,1,2,3,5,3,6
"2022-04-05",150,4,2,4,4,2,2,3,3,2,3,2,2,2,4,2,4,4,4,4,4,2,2,2,1,2,3,2,5,1,4,2,4,1,1,1,3,3,1
"2022-04-05",222,2,2,2,2,2,2,2,2,2,4,2,3,2,4,2,3,2,2,2,3,4,4,3,2,1,1,3,1,2,1,2,4,1,2,1,3,3,2
"2022-04-05",170,2,1,1,1,1,2,1,1,1,4,1,5,5,5,2,4,4,3,2,4,5,5,5,1,2,4,2,5,1,3,2,2,5,2,2,2,3,3
"2022-04-05",165,5,4,4,4,3,2,2,1,3,3,5,5,5,5,4,5,4,1,4,5,5,4,4,1,2,3,2,4,1,2,2,4,3,1,4,2,4,3
"2022-04-05",227,3,1,1,1,1,1,1,1,3,3,3,2,1,1,2,1,1,3,4,5,1,2,2,2,2,4,1,3,1,3,2,2,2,2,1,3,3,3
"2022-04-05",175,4,3,3,3,2,2,2,2,2,3,3,3,3,4,2,4,2,4,2,4,4,4,4,1,2,6,1,5,1,5,2,4,3,1,1,3,4,5
"2022-04-05",290,3,2,2,4,4,2,3,3,4,2,4,2,2,2,2,4,4,4,4,4,2,2,2,1,2,4,1,3,1,3,2,4,2,2,4,5,3,5
"2022-04-05",145,4,2,4,3,3,2,2,2,2,2,4,2,2,4,2,4,4,5,4,5,4,4,5,1,2,3,1,3,1,3,1,2,2,1,4,4,3,4
"2022-04-05",223,2,2,2,3,2,3,2,2,4,4,4,3,2,5,2,5,4,4,4,5,1,2,3,1,2,5,1,5,1,2,2,4,3,2,4,5,4,4
"2022-04-05",172,5,3,4,4,4,4,2,2,4,2,4,1,2,4,2,2,4,4,2,4,4,4,4,1,2,3,1,4,1,4,2,2,3,2,1,2,4,1
"2022-04-05",228,4,3,4,4,3,3,3,3,4,4,3,3,3,3,2,4,4,4,4,4,4,4,4,1,2,3,1,3,1,3,2,5,4,2,1,2,3,5
"2022-04-05",173,4,4,5,3,4,4,2,2,5,5,5,5,5,5,3,5,5,4,2,5,4,3,4,1,2,4,2,4,1,4,2,2,2,2,1,2,3,3
"2022-04-05",292,5,5,5,5,3,2,2,2,4,4,4,4,4,4,4,2,2,2,4,4,5,5,5,1,2,3,1,3,1,3,2,4,2,2,5,4,4,4
"2022-04-05",139,4,3,2,4,2,2,2,2,4,2,3,4,4,5,4,5,4,2,4,5,5,5,5,1,2,4,1,5,1,3,2,4,3,2,3,3,3,4
"2022-04-05",155,4,2,5,2,5,4,5,2,2,4,5,1,1,4,3,4,1,5,3,4,4,5,5,1,2,2,2,4,1,5,2,2,3,1,1,2,3,1
"2022-04-05",161,4,4,4,2,2,5,4,4,4,1,4,1,2,2,1,2,2,2,2,5,4,4,5,1,2,3,2,6,1,3,2,2,2,2,2,2,3,1
"2022-04-05",543,4,4,5,4,4,4,3,3,4,4,5,4,5,4,3,4,5,4,5,5,4,5,4,1,2,4,1,4,1,4,2,5,2,2,4,3,3,3
"2022-04-05",227,5,5,5,5,5,5,5,4,5,3,5,3,3,4,2,5,5,5,5,5,2,2,3,1,2,4,2,5,1,5,2,5,1,2,1,2,3,1
"2022-04-05",184,5,3,3,4,4,4,4,3,4,3,4,3,3,4,1,4,4,4,2,5,5,5,5,1,2,4,1,5,1,5,1,2,1,2,4,4,3,4
"2022-04-05",356,5,4,4,4,4,3,3,4,5,5,5,4,5,4,2,5,4,5,4,5,4,5,4,1,2,4,1,4,1,4,2,5,2,1,2,2,3,3
"2022-04-05",333,5,3,4,4,2,1,1,1,2,4,3,4,4,4,2,3,2,3,2,4,5,5,5,1,2,5,1,4,1,2,2,2,2,1,4,4,3,4
"2022-04-05",174,4,2,2,2,2,2,2,2,2,2,2,2,4,4,2,4,2,4,4,4,4,2,4,1,2,6,4,6,1,6,2,4,2,2,1,2,3,1
"2022-04-06",183,4,4,4,4,3,4,2,2,3,3,4,3,3,2,2,4,4,4,4,4,3,3,2,1,2,5,2,5,1,5,2,3,2,2,2,2,3,2
"2022-04-06",228,4,4,5,4,5,2,1,2,4,4,4,4,5,4,2,5,5,4,4,5,4,5,5,1,2,3,1,3,1,3,2,3,3,2,4,6,3,3
"2022-04-06",347,2,1,4,2,2,1,1,1,4,4,2,4,4,5,5,1,5,4,4,5,5,5,4,1,2,3,2,5,1,3,2,4,2,2,2,2,3,1
"2022-04-06",190,5,2,2,4,4,2,2,2,2,2,4,4,4,4,4,5,5,5,2,5,5,5,5,1,2,6,1,5,1,5,1,4,3,2,4,7,3,6
"2022-04-06",171,4,5,4,4,5,2,1,2,4,5,4,4,5,5,2,5,5,4,4,5,4,5,5,1,2,4,1,4,1,4,2,4,2,2,4,6,3,5
"2022-04-06",225,5,2,4,2,2,2,1,2,4,2,4,4,4,5,2,4,1,4,2,5,5,5,5,1,2,5,1,5,1,5,1,4,3,2,1,2,3,3
"2022-04-06",335,2,4,2,4,2,2,1,1,4,3,5,2,3,4,2,4,4,4,2,4,4,4,4,1,2,4,1,5,1,3,2,4,3,2,4,4,4,5
"2022-04-06",172,4,3,4,3,3,2,2,2,4,3,2,4,4,4,2,2,2,2,4,5,5,5,5,1,2,5,2,5,1,3,2,2,1,2,1,2,3,1
"2022-04-06",151,5,4,4,5,5,4,4,4,4,3,4,4,4,4,4,4,3,5,4,5,4,4,4,1,2,4,1,4,1,4,1,2,3,1,1,3,3,4
"2022-04-06",429,4,4,5,4,3,2,2,2,3,4,3,4,4,4,2,4,4,4,4,4,5,5,5,1,2,4,2,4,1,5,2,4,1,2,2,2,3,2
"2022-04-06",146,5,4,4,3,4,3,2,1,1,5,5,5,5,5,2,5,5,5,3,5,5,5,5,1,2,5,1,5,1,5,2,3,2,2,3,3,4,3
"2022-04-06",422,4,3,3,2,2,2,2,2,2,4,3,3,4,5,4,4,4,4,4,5,3,3,3,1,2,4,1,4,1,4,1,2,2,2,4,2,3,3
"2022-04-07",149,5,4,4,4,3,4,4,4,5,4,4,3,3,4,3,4,4,5,4,5,4,4,2,1,2,5,2,5,1,5,2,5,3,2,1,2,3,2
"2022-04-07",190,1,4,2,4,4,4,3,4,4,2,4,2,2,4,2,4,4,5,4,4,2,2,2,1,2,2,2,5,1,5,2,2,2,2,1,2,4,1
"2022-04-07",333,2,4,2,2,3,2,2,1,4,2,2,1,1,4,2,4,3,4,4,5,4,3,2,1,2,3,1,3,1,3,2,5,2,2,2,2,2,3
"2022-04-07",218,5,4,4,5,4,4,4,4,4,3,4,2,2,4,2,4,5,5,4,5,2,2,1,1,2,4,2,3,1,3,2,5,2,2,1,2,3,1
"2022-04-07",160,5,5,4,4,5,4,4,3,5,1,5,3,4,5,3,5,5,4,3,5,5,4,5,1,2,3,2,4,1,3,2,1,4,2,1,1,2,1
"2022-04-07",192,2,2,2,3,2,4,4,2,4,4,2,2,2,4,2,4,4,4,2,5,5,5,5,1,2,2,2,4,1,2,2,4,2,2,1,1,2,1
"2022-04-07",313,4,4,4,4,4,5,5,4,4,3,4,4,4,3,3,4,5,4,4,5,4,4,4,1,2,6,2,6,1,6,2,3,2,2,1,2,4,3
"2022-04-07",148,4,4,3,2,2,2,3,2,4,2,2,4,4,4,1,4,5,4,3,5,4,3,4,1,2,4,4,4,1,4,2,4,1,2,2,2,3,2
"2022-04-07",361,3,4,2,2,2,1,1,1,2,3,2,1,1,4,1,2,5,4,4,4,2,2,4,1,2,3,4,5,1,5,2,1,2,2,1,2,4,1
"2022-04-07",418,4,2,2,2,2,2,2,2,2,4,2,2,2,4,2,2,2,4,2,4,5,5,2,1,2,4,1,5,1,5,2,2,2,1,1,3,4,6
"2022-04-07",239,5,3,4,2,2,2,2,1,1,2,2,2,2,4,2,5,4,4,4,5,1,1,1,1,2,4,1,4,1,4,1,4,2,1,2,3,3,5
"2022-04-07",183,4,2,5,4,4,2,1,1,4,4,3,4,3,4,2,5,2,4,2,5,4,3,4,1,2,3,2,4,1,4,2,4,2,2,1,2,3,1
"2022-04-07",168,5,4,5,4,4,4,3,2,4,2,5,2,4,5,2,5,4,5,4,5,5,5,5,1,2,5,2,5,1,5,2,4,2,2,1,2,3,1
"2022-04-07",465,4,2,2,3,2,2,2,2,2,3,2,3,2,2,1,4,3,3,4,4,3,2,2,1,2,3,2,5,1,5,2,5,2,2,1,2,4,2
"2022-04-07",223,4,4,4,4,4,2,2,2,4,4,4,3,3,4,2,4,4,4,3,5,4,4,4,1,2,4,1,5,1,2,2,4,2,2,1,3,3,4
"2022-04-07",180,4,3,3,2,2,4,2,2,2,4,3,2,2,4,2,4,2,4,4,4,4,4,4,1,2,5,1,5,1,5,2,4,2,2,1,3,4,4
"2022-04-07",181,2,2,2,3,2,2,2,2,2,4,4,4,4,4,3,4,5,4,3,5,5,5,5,1,2,6,1,6,1,6,1,5,5,1,4,4,3,6
"2022-04-07",172,4,2,3,2,2,3,4,4,5,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,3,1,2,2,4,2,1,2,2,3,3
"2022-04-07",387,4,2,2,3,2,2,1,1,2,3,2,2,2,2,2,4,4,4,2,4,2,2,2,1,2,3,1,3,1,3,2,2,2,2,4,4,3,3
"2022-04-07",284,4,3,2,2,2,2,2,3,2,3,2,2,2,4,2,2,3,2,4,4,4,5,4,1,2,4,1,3,1,3,2,4,3,2,4,4,3,4
"2022-04-07",867,2,3,3,3,2,4,2,2,2,3,3,4,3,4,2,2,3,2,4,5,4,5,5,1,2,4,1,4,1,4,2,4,3,2,4,3,3,3
"2022-04-07",853,2,2,3,3,2,4,2,2,2,3,3,4,3,4,2,2,3,2,4,5,4,5,5,1,2,4,1,4,1,4,2,4,3,1,4,4,4,4
"2022-04-07",183,2,4,2,2,3,2,2,2,4,3,4,3,2,3,2,5,3,4,4,5,2,2,2,1,2,5,1,4,1,4,2,2,1,2,1,3,4,4
"2022-04-07",212,5,4,2,4,2,5,4,2,4,4,2,2,1,4,2,4,2,5,2,4,4,5,4,1,2,4,1,4,1,3,2,4,2,2,1,3,3,4
"2022-04-07",187,4,2,5,4,2,1,2,2,2,3,4,4,5,4,3,2,1,2,3,5,5,4,4,1,2,4,1,4,1,4,1,4,3,1,3,2,3,6
"2022-04-07",229,2,4,4,4,4,4,4,4,5,2,5,4,4,5,2,4,3,4,4,5,5,5,5,1,2,5,1,5,1,5,2,3,2,1,2,3,3,5
"2022-04-07",163,5,4,4,4,4,4,3,2,4,2,4,2,4,4,4,4,4,4,5,4,2,1,4,1,2,4,1,4,1,4,1,5,2,1,4,3,3,4
"2022-04-07",468,5,2,2,2,2,1,1,2,2,2,3,2,2,3,1,4,5,4,4,5,2,1,1,1,2,3,3,1,1,3,2,2,2,1,1,2,3,3
"2022-04-07",242,3,2,2,2,3,3,2,2,2,3,3,4,4,4,1,2,3,3,4,5,4,4,5,1,2,4,1,4,1,4,2,4,3,1,4,3,3,4
"2022-04-07",203,4,2,2,2,2,2,2,1,2,3,4,2,2,4,1,5,4,5,4,5,2,1,2,1,2,3,3,1,1,3,2,2,2,1,1,2,3,3
"2022-04-07",194,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,3,4,4,4,2,2,2,1,2,3,1,5,1,5,2,5,1,2,1,2,4,2
"2022-04-07",162,4,4,4,3,3,2,3,2,3,3,3,2,2,4,1,5,5,5,4,5,4,4,3,1,2,4,1,5,1,4,2,2,2,2,1,2,4,2
"2022-04-07",171,2,4,3,2,2,3,2,2,2,2,2,3,3,3,2,4,2,4,4,4,4,4,4,2,2,3,1,6,1,4,2,2,2,1,3,4,4,4
"2022-04-07",154,1,2,2,2,1,2,2,2,3,2,2,1,1,2,1,4,2,4,5,5,1,1,1,1,2,3,1,4,1,3,2,2,1,2,2,2,3,3
"2022-04-07",210,4,3,3,4,4,2,2,2,4,2,2,2,2,3,2,4,4,4,4,4,4,4,4,1,2,4,1,2,1,4,1,5,3,1,3,4,3,3
"2022-04-07",197,4,4,5,4,5,4,2,2,4,4,4,4,5,5,2,5,5,4,4,5,4,5,4,1,2,4,1,4,1,4,2,4,2,2,1,3,3,2
"2022-04-07",198,5,2,1,2,3,3,1,1,2,4,1,1,1,4,2,5,4,5,3,4,2,1,1,1,2,4,1,5,1,4,2,2,1,2,2,2,3,1
"2022-04-07",219,5,3,3,4,4,2,1,1,2,3,3,4,4,4,2,5,5,5,4,5,4,4,5,1,2,3,1,3,1,3,2,4,3,2,4,4,3,4
"2022-04-07",202,4,2,4,5,2,2,1,2,1,5,1,2,1,4,1,5,2,4,2,5,4,5,4,1,2,5,1,4,1,4,2,1,2,2,4,4,3,4
"2022-04-07",284,4,3,4,2,2,2,3,2,5,3,4,5,4,4,3,4,4,5,5,5,5,5,5,1,2,3,2,6,1,6,2,2,3,2,1,2,3,1
"2022-04-07",190,5,2,2,2,4,4,2,2,4,1,2,1,1,4,1,4,5,5,2,5,5,5,5,2,2,5,1,3,1,3,2,4,3,2,1,3,3,5
"2022-04-07",156,4,2,2,1,2,1,2,1,2,2,4,2,2,3,1,4,2,5,4,5,4,2,4,2,2,2,2,5,1,5,2,4,1,2,1,2,3,1
"2022-04-07",145,4,4,4,3,2,2,2,2,2,2,2,4,4,4,2,4,4,4,4,4,5,5,5,1,2,6,2,6,1,6,2,2,2,2,2,2,3,1
"2022-04-08",161,2,2,4,2,2,4,4,4,4,5,4,4,4,5,2,5,3,5,5,5,5,5,5,1,2,5,2,6,1,5,2,3,2,2,1,2,3,1
"2022-04-08",139,5,4,4,4,5,5,5,3,3,1,4,3,2,4,2,4,5,2,5,5,4,4,4,2,2,3,2,4,1,4,2,2,2,2,1,2,3,1
"2022-04-08",232,5,4,5,4,5,4,4,5,5,5,5,4,5,4,5,5,4,5,4,5,4,5,5,1,2,3,1,3,1,2,2,2,3,2,4,3,3,4
"2022-04-08",295,4,4,4,4,2,5,4,4,2,3,4,3,3,4,2,4,4,4,4,5,5,5,5,1,2,5,2,5,1,3,2,4,2,2,1,2,2,2
"2022-04-08",416,2,4,2,4,3,2,3,3,3,3,3,3,2,4,4,4,5,4,5,5,4,4,4,1,2,3,1,3,1,3,2,2,2,1,4,5,3,3
"2022-04-08",218,5,4,5,4,4,4,4,4,5,4,5,5,5,5,4,2,2,2,2,4,5,5,5,1,2,5,2,5,1,5,2,5,2,2,1,2,4,3
"2022-04-08",181,4,4,4,3,2,2,2,2,2,3,2,3,3,3,3,3,3,3,2,5,5,5,5,1,2,5,1,5,1,3,2,2,2,2,1,3,4,6
"2022-04-08",371,5,5,5,5,5,4,3,2,4,3,4,4,4,4,4,5,5,4,4,5,3,4,4,1,2,5,1,5,1,5,2,4,5,1,2,3,3,4
"2022-04-08",248,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,4,4,4,4,2,2,2,1,2,6,1,6,1,5,2,4,1,2,4,3,3,4
"2022-04-08",189,5,4,4,5,3,3,2,2,4,4,3,5,4,4,3,4,5,4,5,5,5,4,4,1,2,4,1,4,1,4,2,4,2,1,1,3,4,3
"2022-04-08",327,4,4,4,3,2,2,2,2,2,2,3,2,3,3,3,4,3,4,2,4,2,2,2,1,2,3,1,3,1,3,2,4,5,2,4,4,4,6
"2022-04-08",182,5,4,5,5,5,4,4,3,5,5,5,4,4,5,3,5,5,5,5,5,5,5,5,1,2,4,2,5,1,5,2,2,2,2,1,2,4,1
"2022-04-08",213,4,2,3,3,3,2,2,2,3,2,4,2,2,4,2,4,4,4,4,5,1,5,5,1,2,4,2,6,1,6,2,3,2,2,1,2,3,1
"2022-04-08",265,4,4,4,4,2,5,4,4,4,4,4,5,5,5,4,4,2,4,2,5,5,5,5,1,2,6,1,6,1,6,2,4,4,1,2,2,4,3
"2022-04-08",304,4,4,2,2,2,1,3,2,2,2,2,2,4,4,3,2,4,5,2,5,5,5,5,1,2,5,1,5,1,5,2,1,2,1,1,5,3,5
"2022-04-08",158,4,4,4,5,4,4,3,2,3,2,4,4,3,4,3,4,3,4,3,4,4,4,4,1,2,6,2,4,1,6,2,2,4,1,1,2,4,1
"2022-04-08",204,4,3,5,2,4,4,4,2,4,2,5,4,4,4,4,4,2,2,2,2,5,5,5,1,2,5,2,5,1,6,2,1,2,1,1,2,3,1
"2022-04-08",172,5,2,3,2,3,2,1,2,3,5,4,4,4,4,2,4,5,5,4,5,3,3,4,1,2,4,1,4,1,3,1,4,2,1,1,2,3,3
"2022-04-08",141,5,4,5,4,5,3,2,2,2,5,2,4,4,4,4,4,4,4,4,4,4,3,2,1,2,4,2,3,1,4,2,2,2,1,2,2,2,1
"2022-04-08",178,4,5,4,4,5,4,1,1,4,5,4,4,5,5,2,4,5,4,1,5,4,5,5,1,2,4,1,4,1,4,2,2,2,1,4,4,3,6
"2022-04-08",312,5,2,2,4,3,2,1,1,2,4,4,5,3,5,4,5,5,4,4,5,4,3,2,1,2,4,1,4,1,4,2,4,1,2,1,2,3,4
"2022-04-08",132,5,5,5,5,5,5,5,5,5,1,5,5,4,5,5,1,1,1,2,5,5,5,5,1,2,6,2,5,1,5,2,4,1,2,2,2,3,1
"2022-04-08",130,4,2,4,3,3,2,2,1,1,1,3,2,2,1,1,3,3,3,2,5,5,5,5,1,2,5,1,4,1,4,2,2,2,2,1,4,3,4
"2022-04-08",225,4,4,3,4,2,2,4,4,3,1,2,1,1,1,1,2,4,4,4,4,2,1,2,1,2,4,2,4,1,4,2,2,1,2,1,2,3,1
"2022-04-08",143,4,2,4,4,2,2,1,1,2,3,2,1,1,3,1,4,1,4,4,4,2,2,1,1,2,6,2,6,1,6,2,4,2,1,2,2,3,2
"2022-04-08",258,5,4,5,5,4,4,2,4,5,4,5,4,5,5,4,4,2,5,2,5,5,5,5,1,2,5,1,5,1,5,2,4,3,1,4,5,3,4
"2022-04-08",250,4,4,4,4,4,2,3,2,4,2,2,4,5,5,2,2,2,4,5,5,5,5,5,1,2,4,2,5,1,6,2,2,2,1,2,2,3,1
"2022-04-08",300,5,4,5,5,4,5,5,5,4,4,5,5,5,4,5,2,1,2,1,2,4,5,5,1,2,3,1,3,1,2,1,2,3,1,4,3,3,3
"2022-04-09",172,5,4,5,5,3,5,2,3,4,5,5,5,4,4,3,2,3,1,1,4,3,3,4,1,2,3,1,3,1,3,2,5,1,1,1,2,3,2
